m,TagName,
"2019-10-01 00:00:00","c#","8380"
"2019-10-01 00:00:00","c++","4820"
"2019-10-01 00:00:00","dart","943"
"2019-10-01 00:00:00","delphi","153"
"2019-10-01 00:00:00","flutter","1840"
"2019-10-01 00:00:00","go","632"
"2019-10-01 00:00:00","java","11156"
"2019-10-01 00:00:00","javascript","15919"
"2019-10-01 00:00:00","perl","208"
"2019-10-01 00:00:00","php","6033"
"2019-10-01 00:00:00","python","20377"
"2019-10-01 00:00:00","r","4376"
"2019-10-01 00:00:00","reactjs","5397"
"2019-10-01 00:00:00","ruby","847"
"2019-10-01 00:00:00","rust","334"
"2019-10-01 00:00:00","swift","3102"
"2019-11-01 00:00:00","assembly","281"
"2019-11-01 00:00:00","c#","7995"
"2019-11-01 00:00:00","c++","4709"
"2019-11-01 00:00:00","dart","955"
"2019-11-01 00:00:00","delphi","170"
"2019-11-01 00:00:00","flutter","1857"
"2019-11-01 00:00:00","go","600"
"2019-11-01 00:00:00","java","10274"
"2019-11-01 00:00:00","javascript","15684"
"2019-11-01 00:00:00","perl","219"
"2019-11-01 00:00:00","php","6083"
"2019-11-01 00:00:00","python","20529"
"2019-11-01 00:00:00","r","4278"
"2019-11-01 00:00:00","reactjs","5448"
"2019-11-01 00:00:00","ruby","684"
"2019-11-01 00:00:00","rust","316"
"2019-11-01 00:00:00","swift","2857"
"2019-12-01 00:00:00","assembly","248"
"2019-12-01 00:00:00","c#","7181"
"2019-12-01 00:00:00","c++","4179"
"2019-12-01 00:00:00","dart","1059"
"2019-12-01 00:00:00","delphi","125"
"2019-12-01 00:00:00","flutter","2149"
"2019-12-01 00:00:00","go","612"
"2019-12-01 00:00:00","java","8976"
"2019-12-01 00:00:00","javascript","14251"
"2019-12-01 00:00:00","perl","157"
"2019-12-01 00:00:00","php","5222"
"2019-12-01 00:00:00","python","18031"
"2019-12-01 00:00:00","r","3736"
"2019-12-01 00:00:00","reactjs","5121"
"2019-12-01 00:00:00","ruby","667"
"2019-12-01 00:00:00","rust","322"
"2019-12-01 00:00:00","swift","2653"
"2020-01-01 00:00:00","assembly","228"
"2020-01-01 00:00:00","c#","7769"
"2020-01-01 00:00:00","c++","4208"
"2020-01-01 00:00:00","dart","1183"
"2020-01-01 00:00:00","delphi","163"
"2020-01-01 00:00:00","flutter","2311"
"2020-01-01 00:00:00","go","646"
"2020-01-01 00:00:00","java","9889"
"2020-01-01 00:00:00","javascript","15955"
"2020-01-01 00:00:00","perl","165"
"2020-01-01 00:00:00","php","5882"
"2020-01-01 00:00:00","python","19890"
"2020-01-01 00:00:00","r","4133"
"2020-01-01 00:00:00","reactjs","5919"
"2020-01-01 00:00:00","ruby","761"
"2020-01-01 00:00:00","rust","308"
"2020-01-01 00:00:00","swift","2887"
"2020-02-01 00:00:00","assembly","270"
"2020-02-01 00:00:00","c#","7681"
"2020-02-01 00:00:00","c++","4060"
"2020-02-01 00:00:00","dart","1138"
"2020-02-01 00:00:00","delphi","156"
"2020-02-01 00:00:00","flutter","2212"
"2020-02-01 00:00:00","go","658"
"2020-02-01 00:00:00","java","9995"
"2020-02-01 00:00:00","javascript","15679"
"2020-02-01 00:00:00","perl","178"
"2020-02-01 00:00:00","php","5648"
"2020-02-01 00:00:00","python","19938"
"2020-02-01 00:00:00","r","4668"
"2020-02-01 00:00:00","reactjs","5809"
"2020-02-01 00:00:00","ruby","652"
"2020-02-01 00:00:00","rust","359"
"2020-02-01 00:00:00","swift","2750"
"2020-03-01 00:00:00","assembly","293"
"2020-03-01 00:00:00","c#","7763"
"2020-03-01 00:00:00","c++","4624"
"2020-03-01 00:00:00","dart","1103"
"2020-03-01 00:00:00","delphi","166"
"2020-03-01 00:00:00","flutter","2510"
"2020-03-01 00:00:00","go","651"
"2020-03-01 00:00:00","java","11019"
"2020-03-01 00:00:00","javascript","17492"
"2020-03-01 00:00:00","perl","196"
"2020-03-01 00:00:00","php","5650"
"2020-03-01 00:00:00","python","22568"
"2020-03-01 00:00:00","r","5112"
"2020-03-01 00:00:00","reactjs","6616"
"2020-03-01 00:00:00","ruby","710"
"2020-03-01 00:00:00","rust","357"
"2020-03-01 00:00:00","swift","2903"
"2020-04-01 00:00:00","assembly","377"
"2020-04-01 00:00:00","c#","8553"
"2020-04-01 00:00:00","c++","6182"
"2020-04-01 00:00:00","dart","1592"
"2020-04-01 00:00:00","delphi","231"
"2020-04-01 00:00:00","flutter","3408"
"2020-04-01 00:00:00","go","793"
"2020-04-01 00:00:00","java","12556"
"2020-04-01 00:00:00","javascript","20800"
"2020-04-01 00:00:00","perl","219"
"2020-04-01 00:00:00","php","6596"
"2020-04-01 00:00:00","python","27497"
"2020-04-01 00:00:00","r","6175"
"2020-04-01 00:00:00","reactjs","8215"
"2020-04-01 00:00:00","ruby","764"
"2020-04-01 00:00:00","rust","452"
"2020-04-01 00:00:00","swift","3432"
"2020-05-01 00:00:00","assembly","357"
"2020-05-01 00:00:00","c#","8563"
"2020-05-01 00:00:00","c++","6375"
"2020-05-01 00:00:00","dart","1856"
"2020-05-01 00:00:00","delphi","201"
"2020-05-01 00:00:00","flutter","3769"
"2020-05-01 00:00:00","go","750"
"2020-05-01 00:00:00","java","11967"
"2020-05-01 00:00:00","javascript","21408"
"2020-05-01 00:00:00","perl","212"
"2020-05-01 00:00:00","php","6493"
"2020-05-01 00:00:00","python","29317"
"2020-05-01 00:00:00","r","6011"
"2020-05-01 00:00:00","reactjs","8301"
"2020-05-01 00:00:00","ruby","695"
"2020-05-01 00:00:00","rust","499"
"2020-05-01 00:00:00","swift","3500"
"2020-06-01 00:00:00","assembly","327"
"2020-06-01 00:00:00","c#","7871"
"2020-06-01 00:00:00","c++","5599"
"2020-06-01 00:00:00","dart","1766"
"2020-06-01 00:00:00","delphi","202"
"2020-06-01 00:00:00","flutter","3521"
"2020-06-01 00:00:00","go","705"
"2020-06-01 00:00:00","java","10775"
"2020-06-01 00:00:00","javascript","19708"
"2020-06-01 00:00:00","perl","198"
"2020-06-01 00:00:00","php","5905"
"2020-06-01 00:00:00","python","27005"
"2020-06-01 00:00:00","r","5433"
"2020-06-01 00:00:00","reactjs","7966"
"2020-06-01 00:00:00","ruby","611"
"2020-06-01 00:00:00","rust","418"
"2020-06-01 00:00:00","swift","3145"
"2020-07-01 00:00:00","assembly","269"
"2020-07-01 00:00:00","c#","7774"
"2020-07-01 00:00:00","c++","5148"
"2020-07-01 00:00:00","dart","1662"
"2020-07-01 00:00:00","delphi","193"
"2020-07-01 00:00:00","flutter","3264"
"2020-07-01 00:00:00","go","639"
"2020-07-01 00:00:00","java","10399"
"2020-07-01 00:00:00","javascript","19791"
"2020-07-01 00:00:00","perl","176"
"2020-07-01 00:00:00","php","5925"
"2020-07-01 00:00:00","python","26185"
"2020-07-01 00:00:00","r","4934"
"2020-07-01 00:00:00","reactjs","8101"
"2020-07-01 00:00:00","ruby","695"
"2020-07-01 00:00:00","rust","468"
"2020-07-01 00:00:00","swift","2979"
"2020-08-01 00:00:00","assembly","264"
"2020-08-01 00:00:00","c#","7041"
"2020-08-01 00:00:00","c++","4758"
"2020-08-01 00:00:00","dart","1684"
"2020-08-01 00:00:00","delphi","183"
"2020-08-01 00:00:00","flutter","3324"
"2020-08-01 00:00:00","go","704"
"2020-08-01 00:00:00","java","9264"
"2020-08-01 00:00:00","javascript","17947"
"2020-08-01 00:00:00","perl","192"
"2020-08-01 00:00:00","php","4973"
"2020-08-01 00:00:00","python","22928"
"2020-08-01 00:00:00","r","4489"
"2020-08-01 00:00:00","reactjs","7288"
"2020-08-01 00:00:00","ruby","553"
"2020-08-01 00:00:00","rust","468"
"2020-08-01 00:00:00","swift","2672"
"2020-09-01 00:00:00","assembly","294"
"2020-09-01 00:00:00","c#","6431"
"2020-09-01 00:00:00","c++","3904"
"2020-09-01 00:00:00","dart","1435"
"2020-09-01 00:00:00","delphi","172"
"2020-09-01 00:00:00","flutter","2974"
"2020-09-01 00:00:00","go","727"
"2020-09-01 00:00:00","java","8899"
"2020-09-01 00:00:00","javascript","16703"
"2020-09-01 00:00:00","perl","166"
"2020-09-01 00:00:00","php","4756"
"2020-09-01 00:00:00","python","21624"
"2020-09-01 00:00:00","r","4749"
"2020-09-01 00:00:00","reactjs","6938"
"2020-09-01 00:00:00","ruby","512"
"2020-09-01 00:00:00","rust","445"
"2020-09-01 00:00:00","swift","2546"
"2020-10-01 00:00:00","assembly","343"
"2020-10-01 00:00:00","c#","6169"
"2020-10-01 00:00:00","c++","4306"
"2020-10-01 00:00:00","dart","1501"
"2020-10-01 00:00:00","delphi","180"
"2020-10-01 00:00:00","flutter","3130"
"2020-10-01 00:00:00","go","589"
"2020-10-01 00:00:00","java","8895"
"2020-10-01 00:00:00","javascript","16353"
"2020-10-01 00:00:00","perl","170"
"2020-10-01 00:00:00","php","4566"
"2020-10-01 00:00:00","python","22682"
"2020-10-01 00:00:00","r","5063"
"2020-10-01 00:00:00","reactjs","6745"
"2020-10-01 00:00:00","ruby","491"
"2020-10-01 00:00:00","rust","441"
"2020-10-01 00:00:00","swift","2310"
"2020-11-01 00:00:00","assembly","374"
"2020-11-01 00:00:00","c#","5956"
"2020-11-01 00:00:00","c++","4295"
"2020-11-01 00:00:00","dart","1384"
"2020-11-01 00:00:00","delphi","193"
"2020-11-01 00:00:00","flutter","2922"
"2020-11-01 00:00:00","go","523"
"2020-11-01 00:00:00","java","8440"
"2020-11-01 00:00:00","javascript","15442"
"2020-11-01 00:00:00","perl","150"
"2020-11-01 00:00:00","php","4601"
"2020-11-01 00:00:00","python","22052"
"2020-11-01 00:00:00","r","4797"
"2020-11-01 00:00:00","reactjs","6425"
"2020-11-01 00:00:00","ruby","501"
"2020-11-01 00:00:00","rust","371"
"2020-11-01 00:00:00","swift","2151"
"2020-12-01 00:00:00","assembly","297"
"2020-12-01 00:00:00","c#","5715"
"2020-12-01 00:00:00","c++","4435"
"2020-12-01 00:00:00","dart","1399"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","flutter","2965"
"2020-12-01 00:00:00","go","534"
"2020-12-01 00:00:00","java","7766"
"2020-12-01 00:00:00","javascript","15932"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4778"
"2020-12-01 00:00:00","python","22059"
"2020-12-01 00:00:00","r","4329"
"2020-12-01 00:00:00","reactjs","6562"
"2020-12-01 00:00:00","ruby","498"
"2020-12-01 00:00:00","rust","475"
"2020-12-01 00:00:00","swift","2089"
"2021-01-01 00:00:00","assembly","306"
"2021-01-01 00:00:00","c#","6162"
"2021-01-01 00:00:00","c++","4088"
"2021-01-01 00:00:00","dart","1436"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","flutter","3086"
"2021-01-01 00:00:00","go","563"
"2021-01-01 00:00:00","java","7997"
"2021-01-01 00:00:00","javascript","16782"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4745"
"2021-01-01 00:00:00","python","22766"
"2021-01-01 00:00:00","r","4335"
"2021-01-01 00:00:00","reactjs","7229"
"2021-01-01 00:00:00","ruby","522"
"2021-01-01 00:00:00","rust","505"
"2021-01-01 00:00:00","swift","2303"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c#","5771"
"2021-02-01 00:00:00","c++","4076"
"2021-02-01 00:00:00","dart","1410"
"2021-02-01 00:00:00","delphi","187"
"2021-02-01 00:00:00","flutter","2930"
"2021-02-01 00:00:00","go","565"
"2021-02-01 00:00:00","java","7535"
"2021-02-01 00:00:00","javascript","15201"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4381"
"2021-02-01 00:00:00","python","21305"
"2021-02-01 00:00:00","r","4319"
"2021-02-01 00:00:00","reactjs","6463"
"2021-02-01 00:00:00","ruby","530"
"2021-02-01 00:00:00","rust","432"
"2021-02-01 00:00:00","swift","2248"
"2021-03-01 00:00:00","assembly","318"
"2021-03-01 00:00:00","c#","6356"
"2021-03-01 00:00:00","c++","4278"
"2021-03-01 00:00:00","dart","1750"
"2021-03-01 00:00:00","delphi","253"
"2021-03-01 00:00:00","flutter","3645"
"2021-03-01 00:00:00","go","751"
"2021-03-01 00:00:00","java","8622"
"2021-03-01 00:00:00","javascript","16672"
"2021-03-01 00:00:00","perl","152"
"2021-03-01 00:00:00","php","4732"
"2021-03-01 00:00:00","python","23704"
"2021-03-01 00:00:00","r","5161"
"2021-03-01 00:00:00","reactjs","7594"
"2021-03-01 00:00:00","ruby","495"
"2021-03-01 00:00:00","rust","568"
"2021-03-01 00:00:00","swift","2376"
"2021-04-01 00:00:00","assembly","318"
"2021-04-01 00:00:00","c#","5867"
"2021-04-01 00:00:00","c++","3910"
"2021-04-01 00:00:00","dart","1652"
"2021-04-01 00:00:00","delphi","170"
"2021-04-01 00:00:00","flutter","3310"
"2021-04-01 00:00:00","go","620"
"2021-04-01 00:00:00","java","7878"
"2021-04-01 00:00:00","javascript","15773"
"2021-04-01 00:00:00","perl","136"
"2021-04-01 00:00:00","php","4295"
"2021-04-01 00:00:00","python","22300"
"2021-04-01 00:00:00","r","4790"
"2021-04-01 00:00:00","reactjs","7142"
"2021-04-01 00:00:00","ruby","516"
"2021-04-01 00:00:00","rust","555"
"2021-04-01 00:00:00","swift","2105"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c#","5696"
"2021-05-01 00:00:00","c++","4161"
"2021-05-01 00:00:00","dart","1726"
"2021-05-01 00:00:00","delphi","168"
"2021-05-01 00:00:00","flutter","3553"
"2021-05-01 00:00:00","go","639"
"2021-05-01 00:00:00","java","7901"
"2021-05-01 00:00:00","javascript","15719"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4247"
"2021-05-01 00:00:00","python","22277"
"2021-05-01 00:00:00","r","4658"
"2021-05-01 00:00:00","reactjs","6973"
"2021-05-01 00:00:00","ruby","399"
"2021-05-01 00:00:00","rust","485"
"2021-05-01 00:00:00","swift","1849"
"2021-06-01 00:00:00","assembly","257"
"2021-06-01 00:00:00","c#","5592"
"2021-06-01 00:00:00","c++","3802"
"2021-06-01 00:00:00","dart","1678"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","flutter","3451"
"2021-06-01 00:00:00","go","608"
"2021-06-01 00:00:00","java","7537"
"2021-06-01 00:00:00","javascript","14904"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4062"
"2021-06-01 00:00:00","python","20761"
"2021-06-01 00:00:00","r","4272"
"2021-06-01 00:00:00","reactjs","6659"
"2021-06-01 00:00:00","ruby","418"
"2021-06-01 00:00:00","rust","503"
"2021-06-01 00:00:00","swift","1780"
"2021-07-01 00:00:00","assembly","184"
"2021-07-01 00:00:00","c#","5175"
"2021-07-01 00:00:00","c++","3472"
"2021-07-01 00:00:00","dart","1536"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","flutter","3177"
"2021-07-01 00:00:00","go","602"
"2021-07-01 00:00:00","java","6915"
"2021-07-01 00:00:00","javascript","14677"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","php","3882"
"2021-07-01 00:00:00","python","20458"
"2021-07-01 00:00:00","r","4041"
"2021-07-01 00:00:00","reactjs","6670"
"2021-07-01 00:00:00","ruby","445"
"2021-07-01 00:00:00","rust","505"
"2021-07-01 00:00:00","swift","1955"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c#","5083"
"2021-08-01 00:00:00","c++","3229"
"2021-08-01 00:00:00","dart","1608"
"2021-08-01 00:00:00","delphi","133"
"2021-08-01 00:00:00","flutter","3266"
"2021-08-01 00:00:00","go","741"
"2021-08-01 00:00:00","java","6709"
"2021-08-01 00:00:00","javascript","14529"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3848"
"2021-08-01 00:00:00","python","19728"
"2021-08-01 00:00:00","r","4030"
"2021-08-01 00:00:00","reactjs","6705"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","rust","450"
"2021-08-01 00:00:00","swift","1882"
"2021-09-01 00:00:00","assembly","190"
"2021-09-01 00:00:00","c#","5026"
"2021-09-01 00:00:00","c++","3574"
"2021-09-01 00:00:00","dart","1621"
"2021-09-01 00:00:00","delphi","133"
"2021-09-01 00:00:00","flutter","3397"
"2021-09-01 00:00:00","go","615"
"2021-09-01 00:00:00","java","6577"
"2021-09-01 00:00:00","javascript","14334"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","php","3699"
"2021-09-01 00:00:00","python","18901"
"2021-09-01 00:00:00","r","3893"
"2021-09-01 00:00:00","reactjs","6889"
"2021-09-01 00:00:00","ruby","444"
"2021-09-01 00:00:00","rust","395"
"2021-09-01 00:00:00","swift","1612"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c#","5255"
"2021-10-01 00:00:00","c++","3692"
"2021-10-01 00:00:00","dart","1490"
"2021-10-01 00:00:00","delphi","143"
"2021-10-01 00:00:00","flutter","3019"
"2021-10-01 00:00:00","go","698"
"2021-10-01 00:00:00","java","6526"
"2021-10-01 00:00:00","javascript","13738"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3583"
"2021-10-01 00:00:00","python","19691"
"2021-10-01 00:00:00","r","4163"
"2021-10-01 00:00:00","reactjs","6386"
"2021-10-01 00:00:00","ruby","413"
"2021-10-01 00:00:00","rust","455"
"2021-10-01 00:00:00","swift","1561"
"2021-11-01 00:00:00","assembly","280"
"2021-11-01 00:00:00","c#","5550"
"2021-11-01 00:00:00","c++","3787"
"2021-11-01 00:00:00","dart","1374"
"2021-11-01 00:00:00","delphi","138"
"2021-11-01 00:00:00","flutter","2828"
"2021-11-01 00:00:00","go","648"
"2021-11-01 00:00:00","java","6871"
"2021-11-01 00:00:00","javascript","13367"
"2021-11-01 00:00:00","perl","77"
"2021-11-01 00:00:00","php","3473"
"2021-11-01 00:00:00","python","19931"
"2021-11-01 00:00:00","r","4020"
"2021-11-01 00:00:00","reactjs","6397"
"2021-11-01 00:00:00","ruby","391"
"2021-11-01 00:00:00","rust","487"
"2021-11-01 00:00:00","swift","1529"
"2021-12-01 00:00:00","assembly","264"
"2021-12-01 00:00:00","c#","4999"
"2021-12-01 00:00:00","c++","3549"
"2021-12-01 00:00:00","dart","1436"
"2021-12-01 00:00:00","delphi","143"
"2021-12-01 00:00:00","flutter","2836"
"2021-12-01 00:00:00","go","710"
"2021-12-01 00:00:00","java","6145"
"2021-12-01 00:00:00","javascript","12997"
"2021-12-01 00:00:00","perl","100"
"2021-12-01 00:00:00","php","3225"
"2021-12-01 00:00:00","python","18906"
"2021-12-01 00:00:00","r","3536"
"2021-12-01 00:00:00","reactjs","6335"
"2021-12-01 00:00:00","ruby","366"
"2021-12-01 00:00:00","rust","623"
"2021-12-01 00:00:00","swift","1411"
"2022-01-01 00:00:00","assembly","227"
"2022-01-01 00:00:00","c#","5239"
"2022-01-01 00:00:00","c++","3588"
"2022-01-01 00:00:00","dart","1651"
"2022-01-01 00:00:00","delphi","133"
"2022-01-01 00:00:00","flutter","3298"
"2022-01-01 00:00:00","go","738"
"2022-01-01 00:00:00","java","6404"
"2022-01-01 00:00:00","javascript","13855"
"2022-01-01 00:00:00","perl","126"
"2022-01-01 00:00:00","php","3362"
"2022-01-01 00:00:00","python","19575"
"2022-01-01 00:00:00","r","3843"
"2022-01-01 00:00:00","reactjs","7091"
"2022-01-01 00:00:00","ruby","442"
"2022-01-01 00:00:00","rust","607"
"2022-01-01 00:00:00","swift","1722"
"2022-02-01 00:00:00","assembly","213"
"2022-02-01 00:00:00","c#","5072"
"2022-02-01 00:00:00","c++","3178"
"2022-02-01 00:00:00","dart","1647"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","flutter","3378"
"2022-02-01 00:00:00","go","640"
"2022-02-01 00:00:00","java","5883"
"2022-02-01 00:00:00","javascript","12730"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","php","3110"
"2022-02-01 00:00:00","python","19161"
"2022-02-01 00:00:00","r","3906"
"2022-02-01 00:00:00","reactjs","6483"
"2022-02-01 00:00:00","ruby","403"
"2022-02-01 00:00:00","rust","493"
"2022-02-01 00:00:00","swift","1593"
"2022-03-01 00:00:00","assembly","232"
"2022-03-01 00:00:00","c#","5646"
"2022-03-01 00:00:00","c++","3490"
"2022-03-01 00:00:00","dart","1805"
"2022-03-01 00:00:00","delphi","119"
"2022-03-01 00:00:00","flutter","3654"
"2022-03-01 00:00:00","go","755"
"2022-03-01 00:00:00","java","6532"
"2022-03-01 00:00:00","javascript","13499"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3118"
"2022-03-01 00:00:00","python","20609"
"2022-03-01 00:00:00","r","4475"
"2022-03-01 00:00:00","reactjs","7089"
"2022-03-01 00:00:00","ruby","443"
"2022-03-01 00:00:00","rust","556"
"2022-03-01 00:00:00","swift","1733"
"2022-04-01 00:00:00","assembly","247"
"2022-04-01 00:00:00","c#","5173"
"2022-04-01 00:00:00","c++","3452"
"2022-04-01 00:00:00","dart","1535"
"2022-04-01 00:00:00","delphi","112"
"2022-04-01 00:00:00","flutter","3005"
"2022-04-01 00:00:00","go","707"
"2022-04-01 00:00:00","java","6324"
"2022-04-01 00:00:00","javascript","13397"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3169"
"2022-04-01 00:00:00","python","19744"
"2022-04-01 00:00:00","r","4175"
"2022-04-01 00:00:00","reactjs","7155"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","rust","560"
"2022-04-01 00:00:00","swift","1442"
"2022-05-01 00:00:00","assembly","255"
"2022-05-01 00:00:00","c#","5468"
"2022-05-01 00:00:00","c++","3512"
"2022-05-01 00:00:00","dart","1625"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","flutter","3262"
"2022-05-01 00:00:00","go","604"
"2022-05-01 00:00:00","java","6433"
"2022-05-01 00:00:00","javascript","13227"
"2022-05-01 00:00:00","perl","91"
"2022-05-01 00:00:00","php","3354"
"2022-05-01 00:00:00","python","19298"
"2022-05-01 00:00:00","r","4134"
"2022-05-01 00:00:00","reactjs","7009"
"2022-05-01 00:00:00","ruby","435"
"2022-05-01 00:00:00","rust","599"
"2022-05-01 00:00:00","swift","1451"
"2022-06-01 00:00:00","assembly","237"
"2022-06-01 00:00:00","c#","5284"
"2022-06-01 00:00:00","c++","3062"
"2022-06-01 00:00:00","dart","1622"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","flutter","3210"
"2022-06-01 00:00:00","go","674"
"2022-06-01 00:00:00","java","5686"
"2022-06-01 00:00:00","javascript","12553"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3183"
"2022-06-01 00:00:00","python","18666"
"2022-06-01 00:00:00","r","3887"
"2022-06-01 00:00:00","reactjs","6736"
"2022-06-01 00:00:00","ruby","423"
"2022-06-01 00:00:00","rust","668"
"2022-06-01 00:00:00","swift","1504"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","c#","5205"
"2022-07-01 00:00:00","c++","2973"
"2022-07-01 00:00:00","dart","1806"
"2022-07-01 00:00:00","delphi","116"
"2022-07-01 00:00:00","flutter","3297"
"2022-07-01 00:00:00","go","678"
"2022-07-01 00:00:00","java","5377"
"2022-07-01 00:00:00","javascript","12670"
"2022-07-01 00:00:00","perl","126"
"2022-07-01 00:00:00","php","3074"
"2022-07-01 00:00:00","python","18934"
"2022-07-01 00:00:00","r","3652"
"2022-07-01 00:00:00","reactjs","6892"
"2022-07-01 00:00:00","ruby","403"
"2022-07-01 00:00:00","rust","623"
"2022-07-01 00:00:00","swift","1464"
"2022-08-01 00:00:00","assembly","162"
"2022-08-01 00:00:00","c#","5455"
"2022-08-01 00:00:00","c++","2934"
"2022-08-01 00:00:00","dart","1857"
"2022-08-01 00:00:00","delphi","115"
"2022-08-01 00:00:00","flutter","3629"
"2022-08-01 00:00:00","go","788"
"2022-08-01 00:00:00","java","5273"
"2022-08-01 00:00:00","javascript","12991"
"2022-08-01 00:00:00","perl","116"
"2022-08-01 00:00:00","php","3106"
"2022-08-01 00:00:00","python","18579"
"2022-08-01 00:00:00","r","3780"
"2022-08-01 00:00:00","reactjs","6744"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","rust","757"
"2022-08-01 00:00:00","swift","1475"
"2022-09-01 00:00:00","assembly","173"
"2022-09-01 00:00:00","c#","4964"
"2022-09-01 00:00:00","c++","2765"
"2022-09-01 00:00:00","dart","1561"
"2022-09-01 00:00:00","delphi","133"
"2022-09-01 00:00:00","flutter","3081"
"2022-09-01 00:00:00","go","784"
"2022-09-01 00:00:00","java","5013"
"2022-09-01 00:00:00","javascript","11830"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2823"
"2022-09-01 00:00:00","python","16997"
"2022-09-01 00:00:00","r","3532"
"2022-09-01 00:00:00","reactjs","6105"
"2022-09-01 00:00:00","ruby","399"
"2022-09-01 00:00:00","rust","625"
"2022-09-01 00:00:00","swift","1488"
"2022-10-01 00:00:00","assembly","224"
"2022-10-01 00:00:00","c#","5011"
"2022-10-01 00:00:00","c++","2915"
"2022-10-01 00:00:00","dart","1664"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","flutter","3073"
"2022-10-01 00:00:00","go","679"
"2022-10-01 00:00:00","java","5259"
"2022-10-01 00:00:00","javascript","11570"
"2022-10-01 00:00:00","perl","81"
"2022-10-01 00:00:00","php","2758"
"2022-10-01 00:00:00","python","18417"
"2022-10-01 00:00:00","r","3911"
"2022-10-01 00:00:00","reactjs","5946"
"2022-10-01 00:00:00","ruby","372"
"2022-10-01 00:00:00","rust","697"
"2022-10-01 00:00:00","swift","1324"
"2022-11-01 00:00:00","assembly","268"
"2022-11-01 00:00:00","c#","5153"
"2022-11-01 00:00:00","c++","2950"
"2022-11-01 00:00:00","dart","1755"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","flutter","3232"
"2022-11-01 00:00:00","go","693"
"2022-11-01 00:00:00","java","5387"
"2022-11-01 00:00:00","javascript","11657"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","php","2777"
"2022-11-01 00:00:00","python","18757"
"2022-11-01 00:00:00","r","3992"
"2022-11-01 00:00:00","reactjs","6055"
"2022-11-01 00:00:00","ruby","412"
"2022-11-01 00:00:00","rust","728"
"2022-11-01 00:00:00","swift","1429"
"2022-12-01 00:00:00","assembly","258"
"2022-12-01 00:00:00","c#","4645"
"2022-12-01 00:00:00","c++","2602"
"2022-12-01 00:00:00","dart","1486"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","flutter","2878"
"2022-12-01 00:00:00","go","597"
"2022-12-01 00:00:00","java","4787"
"2022-12-01 00:00:00","javascript","10213"
"2022-12-01 00:00:00","perl","94"
"2022-12-01 00:00:00","php","2359"
"2022-12-01 00:00:00","python","15787"
"2022-12-01 00:00:00","r","3206"
"2022-12-01 00:00:00","reactjs","5579"
"2022-12-01 00:00:00","ruby","341"
"2022-12-01 00:00:00","rust","730"
"2022-12-01 00:00:00","swift","1220"
"2023-01-01 00:00:00","assembly","224"
"2023-01-01 00:00:00","c#","4689"
"2023-01-01 00:00:00","c++","2403"
"2023-01-01 00:00:00","dart","1518"
"2023-01-01 00:00:00","delphi","107"
"2023-01-01 00:00:00","flutter","3013"
"2023-01-01 00:00:00","go","686"
"2023-01-01 00:00:00","java","4672"
"2023-01-01 00:00:00","javascript","9992"
"2023-01-01 00:00:00","perl","71"
"2023-01-01 00:00:00","php","2523"
"2023-01-01 00:00:00","python","14925"
